"The type is incorrect. Verify and try again.","The type is incorrect. Verify and try again.",module,Magento/GiftRegistry
"The registrant data is incorrect. Verify and try again.","The registrant data is incorrect. Verify and try again.",module,Magento/GiftRegistry
"The address can't be empty. Enter and try again.","The address can't be empty. Enter and try again.",module,Magento/GiftRegistry
"An address needs to be selected. Select and try again.","An address needs to be selected. Select and try again.",module,Magento/GiftRegistry
"The address is incorrect. Verify and try again.","The address is incorrect. Verify and try again.",module,Magento/GiftRegistry
"The gift registry item quantity is incorrect. Verify the item quantity and try again.","The gift registry item quantity is incorrect. Verify the item quantity and try again.",module,Magento/GiftRegistry
"The gift registry item ID is incorrect. Verify the gift registry item ID and try again.","The gift registry item ID is incorrect. Verify the gift registry item ID and try again.",module,Magento/GiftRegistry
"Gift Wrapping","Dárkové balení",module,Magento/GiftWrapping
"Add Gift Wrapping","Přidat dárkové balení",module,Magento/GiftWrapping
"Save and Continue Edit","Použít",module,Magento/GiftWrapping
"Are you sure you want to delete this gift wrapping?","Are you sure you want to delete this gift wrapping?",module,Magento/GiftWrapping
"Edit Gift Wrapping ""%1""","Edit Gift Wrapping ""%1""",module,Magento/GiftWrapping
"New Gift Wrapping","Přidat dárkové balení",module,Magento/GiftWrapping
"Gift Wrapping Information","Gift Wrapping Information",module,Magento/GiftWrapping
"Gift Wrapping Design","Gift Wrapping Design",module,Magento/GiftWrapping
"Websites","Weby",module,Magento/GiftWrapping
"Status","Stav",module,Magento/GiftWrapping
"Enabled","Zapnuto",module,Magento/GiftWrapping
"Disabled","Vypnuto",module,Magento/GiftWrapping
"Price","Cena",module,Magento/GiftWrapping
"Image","Obrázek",module,Magento/GiftWrapping
"[GLOBAL]","[GLOBÁLNÍ]",module,Magento/GiftWrapping
"[WEBSITE]","[WEB]",module,Magento/GiftWrapping
"[STORE VIEW]","[ZOBRAZENÍ]",module,Magento/GiftWrapping
"Please request the correct gift wrapping.","Please request the correct gift wrapping.",module,Magento/GiftWrapping
"You updated a total of %1 records.","You updated a total of %1 records.",module,Magento/GiftWrapping
"Something went wrong while updating the wrapping(s) status.","Something went wrong while updating the wrapping(s) status.",module,Magento/GiftWrapping
"You deleted the gift wrapping.","You deleted the gift wrapping.",module,Magento/GiftWrapping
"%1","%1",module,Magento/GiftWrapping
"Please select items.","Vyberte položky.",module,Magento/GiftWrapping
"You deleted a total of %1 records.","You deleted a total of %1 records.",module,Magento/GiftWrapping
"You have not uploaded the image.","You have not uploaded the image.",module,Magento/GiftWrapping
"You saved the gift wrapping.","You saved the gift wrapping.",module,Magento/GiftWrapping
"We can't save the gift wrapping right now.","Dárkové balení momentálně nelze uložit.",module,Magento/GiftWrapping
"We can't update the image right now.","Obrázek momentálně nelze upravit.",module,Magento/GiftWrapping
"Please select","Vyberte",module,Magento/GiftWrapping
"Excluding Tax","Bez daně",module,Magento/GiftWrapping
"Including Tax","Včetně DPH",module,Magento/GiftWrapping
"Including and Excluding Tax","Včetně a bez DPH",module,Magento/GiftWrapping
"None","Nic",module,Magento/GiftWrapping
"The image content must be valid data.","The image content must be valid data.",module,Magento/GiftWrapping
"The image extension ""%1"" not allowed.","The image extension ""%1"" not allowed.",module,Magento/GiftWrapping
"Provided image name contains forbidden characters.","Provided image name contains forbidden characters.",module,Magento/GiftWrapping
"The image MIME type is not valid or not supported.","The image MIME type is not valid or not supported.",module,Magento/GiftWrapping
"Gift Wrapping with specified ID ""%1"" not found.","Gift Wrapping with specified ID ""%1"" not found.",module,Magento/GiftWrapping
"Please enter valid currency code: %1","Please enter valid currency code: %1",module,Magento/GiftWrapping
"Unable to remove gift wrapping %1","Unable to remove gift wrapping %1",module,Magento/GiftWrapping
"Printed Card","Printed Card",module,Magento/GiftWrapping
"Use Config Settings","Použít nastavení konfigurace",module,Magento/GiftWrapping
"Use Default Value","Použít výchozí hodnotu",module,Magento/GiftWrapping
"Leave a box blank if you don't want to add gift wrapping for whole order.","Nechcete-li přidat dárkové balení na celou objednávku, nechte údaj prázdný.",module,Magento/GiftWrapping
"Price Excl. Tax","Cena bez DPH",module,Magento/GiftWrapping
"Price Incl. Tax","Cena s DPH",module,Magento/GiftWrapping
"Send Gift Receipt","Send Gift Receipt",module,Magento/GiftWrapping
"Add Printed Card","Add Printed Card",module,Magento/GiftWrapping
"Gift Wrapping for the Entire Order","Gift Wrapping for the Entire Order",module,Magento/GiftWrapping
"Other Gift Options","Other Gift Options",module,Magento/GiftWrapping
"Excl. Tax","bez DPH",module,Magento/GiftWrapping
"Incl. Tax","s DPH",module,Magento/GiftWrapping
"Preview","Náhled",module,Magento/GiftWrapping
"Gift wrapping","Dárkové balení",module,Magento/GiftWrapping
"Printed card","Printed card",module,Magento/GiftWrapping
"Gift receipt","Gift receipt",module,Magento/GiftWrapping
"Pick a paper of your choice (optional)","Pick a paper of your choice (optional)",module,Magento/GiftWrapping
"No image","Bez obrázku",module,Magento/GiftWrapping
"Remove","Odstranit",module,Magento/GiftWrapping
"Gift Receipt","Gift Receipt",module,Magento/GiftWrapping
"Allow Gift Wrapping on Order Level","Povolit dárkové balení na úrovni objednávky",module,Magento/GiftWrapping
"Allow Gift Wrapping for Order Items","Povolit dárkové balení pro položky objednávky",module,Magento/GiftWrapping
"Allow Gift Receipt","Allow Gift Receipt",module,Magento/GiftWrapping
"Allow Printed Card","Allow Printed Card",module,Magento/GiftWrapping
"Default Price for Printed Card","Default Price for Printed Card",module,Magento/GiftWrapping
"Tax Class for Gift Options","Tax Class for Gift Options",module,Magento/GiftWrapping
"Display Gift Wrapping Prices","Display Gift Wrapping Prices",module,Magento/GiftWrapping
"Display Printed Card Prices","Display Printed Card Prices",module,Magento/GiftWrapping
"Delete","Smazat",module,Magento/GiftWrapping
"Are you sure you want to delete the selected gift wrappings?","Are you sure you want to delete the selected gift wrappings?",module,Magento/GiftWrapping
"Change Status","Změnit stav",module,Magento/GiftWrapping
"ID","ID",module,Magento/GiftWrapping
"Gift Wrap Design","Gift Wrap Design",module,Magento/GiftWrapping
"Action","Akce",module,Magento/GiftWrapping
"Edit","Upravit",module,Magento/GiftWrapping
"Custom Price","Jiná cena",module,Magento/GiftWrapping
"An item needs to be selected. Select and try again.","Položka musí být vybrána. Vyberte a zkuste znovu.",module,Magento/GiftWrapping
"Gift wrapping with the %1 ID wasn't found. Verify the ID and try again.","Gift wrapping with the %1 ID wasn't found. Verify the ID and try again.",module,Magento/GiftWrapping
"A valid currency code wasn't entered. Enter a valid %1 currency code and try again.","A valid currency code wasn't entered. Enter a valid %1 currency code and try again.",module,Magento/GiftWrapping
"The ""%1"" gift wrapping couldn't be removed.","The ""%1"" gift wrapping couldn't be removed.",module,Magento/GiftWrapping
"Dynamic","Dynamický",module,Magento/GoogleAdwords
"Constant","Konstantní",module,Magento/GoogleAdwords
"Conversion Color value is not valid ""%1"". Please set hexadecimal 6-digit value.","Hodnota barvy konverze není platná ""%1"". Zadejte prosím hexadecimální 6-ti místnou hodnotu.",module,Magento/GoogleAdwords
"Conversion Id value is not valid ""%1"". Conversion Id should be an integer.","Hodnota ID konverze není platná ""%1"". ID konverze musí být celé číslo.",module,Magento/GoogleAdwords
"Google AdWords","Google AdWords",module,Magento/GoogleAdwords
"Enable","Povolit",module,Magento/GoogleAdwords
"Conversion ID","ID konverze",module,Magento/GoogleAdwords
"Conversion Language","Jazyk konverze",module,Magento/GoogleAdwords
"Conversion Format","Formát konverze",module,Magento/GoogleAdwords
"Conversion Color","Barva konverze",module,Magento/GoogleAdwords
"Conversion Label","Označení konverze",module,Magento/GoogleAdwords
"Conversion Value Type","Typ hodnoty konverze",module,Magento/GoogleAdwords
"Conversion Value","Hodnota konverze",module,Magento/GoogleAdwords
"Send Order Currency","Měna objednávky",module,Magento/GoogleAdwords
"Google API","Google API",module,Magento/GoogleAnalytics
"Google Analytics","Google Analytics",module,Magento/GoogleAnalytics
"Enable","Povolit",module,Magento/GoogleAnalytics
"Account Number","Číslo účtu",module,Magento/GoogleAnalytics
"Anonymize IP","Anonymize IP",module,Magento/GoogleAnalytics
"Product View Optimization","Optimalizace zobrazení produktu",module,Magento/GoogleOptimizer
"Page View Optimization","Optimalizace zobrazení stránky",module,Magento/GoogleOptimizer
"Data key is missing: %1","Datový klíč %1 chybí",module,Magento/GoogleOptimizer
"Google Analytics Content Experiments Code","Kód Google Analytics Experimentu",module,Magento/GoogleOptimizer
"Experiment Code","Kód experimentu",module,Magento/GoogleOptimizer
"Experiment code should be added to the original page only.","Kód experimentu by měl být vložen pouze na původní stránku.",module,Magento/GoogleOptimizer
"Enable Content Experiments","Zapnout Experimenty",module,Magento/GoogleOptimizer
"Category View Optimization","Optimalizace zobrazení kategorie",module,Magento/GoogleOptimizer
"Google Analytics Enhanced Ecommerce Settings","Google Analytics Enhanced Ecommerce Settings",module,Magento/GoogleTagManager
"Send to Google","Poslat na Google",module,Magento/GoogleTagManager
"Yes","Ano",module,Magento/GoogleTagManager
"No","Ne",module,Magento/GoogleTagManager
"Creative","Creative",module,Magento/GoogleTagManager
"Universal Analytics","Universal Analytics",module,Magento/GoogleTagManager
"Google Tag Manager","Google Tag Manager",module,Magento/GoogleTagManager
"Google Analytics","Google Analytics",module,Magento/GoogleTagManager
"Account type","Typ účtu",module,Magento/GoogleTagManager
"Container Id","Container Id",module,Magento/GoogleTagManager
"List property for the catalog page","List property for the catalog page",module,Magento/GoogleTagManager
"List property for the cross-sell block","List property for the cross-sell block",module,Magento/GoogleTagManager
"List property for the up-sell block","List property for the up-sell block",module,Magento/GoogleTagManager
